06/07,Los Angeles Clippers,314,903,2566,5415,1769,2245,888,2484,1762,596,472,1239,1858,7843
06/07,Indiana Pacers,481,1389,2391,5172,1615,2125,990,2441,1680,599,447,1335,1912,7840
06/07,New Orleans/Oklahoma City/New Orleans Pelicans/Hornets,455,1256,2516,5418,1436,1941,1025,2512,1537,522,347,1187,1620,7833
06/07,Philadelphia 76ers,284,823,2648,5585,1637,2135,899,2353,1669,590,390,1258,1671,7785
06/07,Orlando Magic,342,962,2533,5128,1679,2393,920,2418,1525,565,416,1392,1904,7771
06/07,Miami Heat,528,1539,2391,4749,1393,2019,817,2526,1681,566,442,1201,1749,7759
06/07,Portland Trail Blazers,426,1232,2448,5160,1543,2006,923,2299,1513,555,380,1236,1931,7717
06/07,Atlanta Hawks,341,1038,2490,5334,1677,2203,976,2312,1573,609,446,1306,1970,7680
05/06,Phoenix Suns,837,2097,2593,5070,1189,1475,778,2650,2179,549,412,1088,1683,8886
05/06,Oklahoma City Thunder/Seattle SuperSonics,605,1631,2472,5080,1652,2104,1013,2233,1696,622,306,1208,1933,8411
05/06,Washington Wizards,497,1394,2478,5262,1889,2496,1035,2344,1523,658,339,1143,1855,8336
05/06,Toronto Raptors,608,1620,2405,5019,1653,2089,864,2291,1593,529,272,1071,1965,8287
05/06,Denver Nuggets,350,1076,2728,5596,1721,2312,903,2486,1921,698,463,1216,1863,8227
05/06,Miami Heat,497,1441,2542,4914,1616,2310,858,2675,1692,522,442,1186,1871,8191
05/06,Los Angeles Lakers,552,1583,2440,5024,1618,2172,970,2488,1734,628,350,1143,1894,8154
05/06,Philadelphia 76ers,375,1031,2626,5515,1770,2330,873,2425,1653,651,404,1159,1712,8147
05/06,Dallas Mavericks,416,1113,2532,5262,1818,2322,1030,2431,1473,593,488,1112,1834,8130
05/06,Sacramento Kings,494,1408,2460,5092,1704,2173,852,2473,1825,608,299,1199,1672,8106
05/06,Golden State Warriors,625,1832,2314,4953,1573,2190,980,2485,1694,604,357,1156,1941,8076
05/06,Boston Celtics,467,1290,2484,5032,1664,2204,813,2432,1716,578,422,1359,2033,8033
05/06,Milwaukee Bucks,507,1335,2469,5231,1561,2115,929,2448,1769,597,270,1197,1902,8020
05/06,Chicago Bulls,560,1477,2444,5260,1452,1967,906,2602,1804,508,345,1224,2038,8020
05/06,Cleveland Cavaliers,497,1465,2411,4947,1689,2318,959,2511,1560,567,392,1137,1733,8002
05/06,Atlanta Hawks,424,1154,2522,5342,1656,2207,1069,2232,1625,587,394,1284,2054,7972
05/06,Los Angeles Clippers,290,843,2703,5600,1694,2142,828,2704,1708,534,503,1185,1872,7970
05/06,Charlotte Hornets/Bobcats,428,1261,2533,5582,1593,2186,990,2270,1717,822,354,1167,1960,7943
05/06,Detroit Pistons,557,1451,2426,5107,1418,1950,975,2347,1971,580,490,931,1513,7941
05/06,New York Knicks,320,884,2502,5322,1878,2587,1034,2360,1468,555,271,1449,2157,7842
05/06,San Antonio Spurs,524,1362,2469,4980,1327,1891,851,2548,1717,543,467,1126,1714,7837
05/06,Orlando Magic,299,796,2612,5371,1663,2277,892,2402,1495,532,362,1240,1908,7784
05/06,Indiana Pacers,536,1536,2250,4738,1591,2158,898,2559,1631,598,409,1254,1821,7699
05/06,Brooklyn/New Jersey Nets,477,1447,2301,4870,1658,2187,822,2539,1884,558,278,1119,1903,7691
05/06,New Orleans/Oklahoma City/New Orleans Pelicans/Hornets,300,885,2531,5543,1649,2176,918,2379,1519,611,311,1095,1786,7611
05/06,Utah Jazz,311,925,2433,5282,1774,2466,1071,2380,1772,524,492,1290,2032,7573
05/06,Memphis Grizzlies,590,1578,2156,4547,1476,2077,834,2379,1586,600,442,1134,1757,7558
05/06,Minnesota Timberwolves,310,942,2578,5398,1436,1895,811,2422,1716,559,471,1189,1889,7522
05/06,Houston Rockets,469,1414,2239,4838,1502,1980,849,2565,1580,588,320,1193,1863,7387
05/06,Portland Trail Blazers,364,1042,2427,5225,1339,1944,886,2203,1490,529,435,1205,1828,7285
